state;sport;2002/2003;2003/2004;2004/2005;2005/2006;2006/2007;2007/2008;2008/2009;2009/2010;2010/2011;2011/2012;2012/2013;2013/2014;2014/2015;2015/2016;2016/2017;2017/2018;2018/2019
NC;Soccer;7470;7424;7612;8321;8592;10259;3584;9858;13554;12132;12031;12031;9877;10227;10263;10254;10206
NC;Soft Tennis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC;Unified Track and Field -- Outdoor;;;;;;;;;;;;;;;;0;0
ND;Bocce - Outdoor;;;;;;;;;;;;;;0;0;0;0
ND;Golf;597;640;567;602;605;762;559;551;546;520;519;501;449;465;497;487;476
ND;Mixed 6-Coed Volleyball;;;;;;;;0;0;0;0;0;0;0;0;0;0
ND;Wrestling;15;12;17;13;13;18;9;10;6;7;9;9;6;14;24;20;27
OH;Adaptive Tennis;;;;;;;;;;;;;;0;0;0;0
OH;Crew;240;173;180;205;212;129;295;261;208;225;289;282;237;237;237;108;378
OH;Skiing -- Cross Country;0;0;0;0;0;0;0;0;0;0;0;0;12;12;12;0;4
OK;Air Riflery;;;;;;;;0;0;0;0;0;0;0;0;0;0
OK;Cross Country;1238;1250;1275;1275;1255;1291;1291;2212;2800;2800;2385;2680;2849;3097;3063;3051;2906
OK;Dance Team, Jazz;;;;;;;;0;0;0;0;0;0;0;0;0;0
OK;Riflery;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OK;Snowboarding;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OK;Soft Tennis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OK;Ultimate Frisbee;;;;;;;;;;;;;;0;0;0;0
OK;Water Polo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OK;Wrestling;22;22;12;1;1;1;1;8;0;0;112;4;4;48;72;92;98
OR;Adapted Bocce - Indoor;;;;;;;;;;;;;;0;0;0;0
OR;Adapted Football;;;;;;;;;;;;;;;;;0
OR;Beach Volleyball;;;;;;;;;;;;;;;;0;0
OR;Fencing;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WY;Adapted Volleyball;;;;;;;;;;;;;;0;0;0;0
WY;Field Hockey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WY;Figure Skating;;;;;;;;;;;;;;0;0;0;0
WY;Football -- 11-Player;0;0;0;0;0;0;0;0;0;4;1;2;2;5;3;4;4
WY;Lacrosse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WY;Native Youth Olympics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AZ;DANCE;;;;;;;;0;0;0;0;0;0;0;0;0;
DE;Competitive Spirit Squad;0;274;198;269;335;323;207;538;124;164;179;113;113;224;218;166;
DE;Pentathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GA;Competitive Spirit Squad;4305;4929;4929;5050;5050;5195;5195;5369;5369;5385;5207;5107;5107;4857;4711;4672;
GA;DANCE;;;;;;;;3145;3145;2981;3201;2963;2963;2993;2993;2403;
ID;Competitive Spirit Squad;1628;1756;1125;1392;1391;1404;1289;1361;2114;1351;1516;1528;1349;1449;1506;1537;
IA;sailing;;;;;;;;0;0;0;0;0;0;0;0;0;
LA;Pentathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
MS;RUGBY;;;;;;;;0;0;0;0;0;0;0;0;0;
NJ;Competitive Spirit Squad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
NY;Pentathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
NY;sailing;;;;;;;;0;0;0;0;0;0;0;0;0;
PA;DANCE;;;;;;;;0;0;0;0;0;0;0;0;0;
RI;sailing;;;;;;;;0;0;0;0;0;0;0;0;0;
SD;RUGBY;;;;;;;;0;0;0;0;0;0;0;0;0;
WI;RUGBY;;;;;;;;0;0;0;0;0;0;0;0;0;
IL;None;;;;;;;;0;0;0;0;0;0;0;;;
PA;None;;;;;;;;0;0;0;0;0;0;0;;;
VT;None;;;;;;;;0;0;0;0;0;0;0;;;
DC;Outrigger Canoe Paddling LL;;;;;;;;;;0;0;0;;;;;
KY;Outrigger Canoe Paddling LL;;;;;;;;;;0;0;0;;;;;
RI;Outrigger Canoe Paddling LL;;;;;;;;;;0;0;0;;;;;
VA;Outrigger Canoe Paddling LL;;;;;;;;;;0;0;0;;;;;
WI;Outrigger Canoe Paddling LL;;;;;;;;;;0;0;0;;;;;
HI;Canoeing;1163;1209;1221;1326;1264;1212;1241;1410;1446;;;;;;;;
IA;Canoeing;0;0;0;0;0;0;0;0;0;;;;;;;;
NC;Canoeing;0;0;0;0;0;0;0;0;0;;;;;;;;
WV;Canoeing;0;0;0;0;0;0;0;0;0;;;;;;;;
AL;Other 2:;0;0;0;0;0;0;0;;;;;;;;;;
CT;Other 2:;0;0;0;0;0;0;0;;;;;;;;;;
DC;Other 1:;0;0;0;0;0;0;0;;;;;;;;;;
DC;Other 2:;0;0;0;0;0;0;0;;;;;;;;;;
FL;Other 1:;53;0;0;0;0;0;0;;;;;;;;;;
HI;Other 2:;23;17;0;102;55;78;63;;;;;;;;;;
ID;Flag Football;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ID;Golf;544;960;508;491;469;515;562;498;480;472;524;540;515;578;601;604;645
ID;Heptathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ID;Ice Hockey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IL;Adaptive Golf;;;;;;;;;;;;;;0;0;0;0
IL;Competitive Spirit* (Boys who cheer/Girls who cheer);;;;;;;;;;;;;;;;;6837
IL;Sailing;;;;;;;;;;;;;;;;;0
IL;Soft Tennis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IN;Flag Football;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IN;Football -- 9-player;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IA;Adapted Softball;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IA;Ice Hockey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KS;Adapted Floor Hockey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KS;Air Riflery;;;;;;;;0;0;0;0;0;0;0;0;0;0
KS;Archery;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KS;Bocce - Outdoor;;;;;;;;;;;;;;0;0;0;0
KS;Cycling;;;;;;;;;;;;;;0;0;0;0
KY;Air Riflery;;;;;;;;0;0;0;0;0;0;0;0;0;0
KY;Basketball;5950;5950;6113;6273;6205;5852;5852;5852;5852;5511;5359;5447;5090;5482;5452;5313;5273
KY;Competitive Spirit* (Boys who cheer/Girls who cheer);;;;;;;;;;;;;;;;;5081
KY;Dance/Drill;;;;;;;;0;0;0;0;0;0;0;0;0;0
KY;Rodeo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LA;Basketball;9401;9401;9925;9925;9925;3384;5536;5541;5792;5648;5555;5519;5371;5346;5516;5431;5273
LA;Cross Country;1225;1225;1530;1530;1530;3120;2691;2741;2316;2786;2219;2521;2477;2528;2474;2346;2386
LA;Football -- 11-Player;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;;0
LA;Heptathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LA;Riflery;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ME;Mt. Biking;;;;;;;;0;0;0;0;1;0;0;0;3;1
ME;Soccer;3764;3811;3886;4036;4229;4117;4096;3950;4054;3780;3895;3769;3785;3633;3603;3665;3536
ME;Volleyball;397;342;450;453;571;551;550;571;529;642;719;743;785;812;977;1043;1141
MD;Beach Volleyball;;;;;;;;;;;;;;;;0;0
MD;Unified Track and Field -- Outdoor;;;;;;;;;;;;;;;0;0;0
MA;Adapted Basketball;;;;;;;;0;0;0;0;0;0;0;0;0;0
MA;Adapted Floor Hockey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MA;Adaptive Corn Toss;;;;;;;;;;;;;;0;0;0;0
MA;Adaptive Handball;;;;;;;;;;;;;;0;0;0;0
MA;Flag Football;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MA;Mt. Biking;;;;;;;;0;0;0;0;0;0;0;0;0;0
MA;Sand Volleyball;;;;;;;;;;;;;;0;0;0;0
MA;Snowboarding;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MA;Water Polo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MA;Weight Lifting;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MI;Adapted Bocce - Indoor;;;;;;;;;;;;;;0;0;0;0
MI;Baseball;0;10;0;0;0;0;0;0;0;26;3;7;8;6;9;7;23
MI;Cross Country;6630;6710;7063;6976;7073;7835;7633;7925;8114;8135;8378;8703;8350;8405;8489;8702;8144
MI;Dance;;;;;;;;;;;;;;;;;0
MI;Fencing;0;0;0;0;0;0;0;7;0;10;20;29;0;0;5;18;1
MI;Swimming & Diving;6647;6588;6879;6910;6736;6589;5468;6260;6079;6015;6061;6072;5620;5378;5660;5810;5829
MN;Bocce - Outdoor;;;;;;;;;;;;;;0;0;0;0
MN;Dance/Drill;;;;;;;;0;0;0;0;0;0;0;0;0;0
MN;Football -- 11-Player;14;9;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0
MN;Gymnastics;3107;3119;3103;2536;2542;2568;2410;2437;2372;2381;2534;2608;2631;2595;2627;2595;2502
MN;Judo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MN;Skiing -- Alpine;779;757;767;737;747;955;779;785;773;772;805;831;838;821;847;854;851
MN;Squash;;;;;;;;;;;;;;0;0;0;0
MS;Crew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MS;Cross Country;1320;1358;1460;1475;1320;1375;1375;1401;1401;1401;1301;1400;1420;1445;1425;1430;1430
AL;Dance Team, High Kick;;;;;;;;0;0;0;0;0;0;0;0;0;0
AL;Dance Team, Jazz;;;;;;;;0;0;0;0;0;0;0;0;0;0
AL;Drill Team;;;;;;;;0;0;0;0;0;0;0;0;0;0
AL;Rock Climbing;;;;;;;;;;;;;;;0;0;0
AL;Soft Tennis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AK;Golf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AK;Softball -- Slow Pitch;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AZ;Adapted Volleyball;;;;;;;;;;;;;;0;0;0;0
AZ;Adaptive Strength Training;;;;;;;;;;;;;;;0;0;0
AZ;Baseball;15;27;20;32;40;40;40;0;0;0;0;15;22;20;15;14;18
AZ;Flag Football;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AZ;Judo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AR;Adapted Floor Hockey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AR;Figure Skating;;;;;;;;;;;;;;;0;0;0
AR;Football -- 8-player;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
AR;Rythmic Gymnastics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AR;Swimming & Diving;238;153;169;235;228;334;361;288;339;366;347;405;487;456;584;512;572
AR;Track and Field -- Outdoor;2606;2443;2561;3161;2936;3767;3057;3148;3537;3542;2620;3411;3273;3538;3698;3660;3361
CA;Competitive Spirit* (Boys who cheer/Girls who cheer);;;;;;;;;;;;;;;;;15705
CA;Lacrosse;1834;1834;2286;2286;3154;3154;4956;4956;5108;5412;5736;6039;6547;6039;8495;8880;9840
CA;Swimming & Diving;23255;23255;24508;24508;25115;25115;26965;26965;27983;28145;28280;28496;29099;29054;29722;31161;29576
CA;Track and Field -- Indoor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CA;Trap Shooting;;;;;;;;;;;;;;144;140;109;132
CO;Adaptive Golf;;;;;;;;;;;;;;;0;0;0
CO;Rock Climbing;;;;;;;;;;;;;;;0;0;0
CO;Soccer;5584;5721;6260;6160;6659;6923;7028;6889;7217;7458;7595;7589;7623;7991;8000;7784;6829
CT;Bowling;0;0;0;0;0;2201;0;0;0;0;0;0;0;0;0;0;0
CT;Gymnastics;509;430;434;457;442;443;436;436;423;438;440;443;419;424;447;475;458
DC;Decathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DC;Flag Football;0;0;0;0;0;0;0;0;0;0;0;169;0;169;163;0;221
DC;Martial Arts;;;;;;;;;;;;;;0;0;0;4
DC;Riflery;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;0
DC;Rythmic Gymnastics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DC;Skiing -- Cross Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;27
DC;Surfing;;;;;;;;0;0;0;0;0;0;0;0;0;0
DE;Adapted Bowling;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DE;Adapted Football;;;;;;;;;;;;;;;;;0
DE;Adaptive Corn Toss;;;;;;;;;;;;;;0;0;0;0
DE;Baseball;0;0;0;0;0;0;0;0;2;1;1;2;0;2;0;0;0
DE;Bowling;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
DE;Lacrosse;624;593;493;619;643;678;789;775;973;888;901;847;988;1140;1063;1072;981
DE;Native Youth Olympics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DE;Trap Shooting;;;;;;;;;;;;;;0;0;0;0
FL;Archery;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FL;Rock Climbing;;;;;;;;;;;;;;0;0;0;0
GA;Adapted Bowling;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GA;Decathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GA;Kayaking;;;;;;;;0;0;0;0;0;0;0;0;0;0
GA;Martial Arts;;;;;;;;;;;;;;;0;0;0
GA;Sailing;;;;;;;;;;;;;;;;;0
GA;Surfing;;;;;;;;0;0;0;0;0;0;0;0;0;0
HI;Canoe Paddling;;;;;;;;;;;;;1226;0;1253;1273;1254
HI;Gymnastics;36;0;0;41;39;5;0;0;0;0;0;0;0;0;0;0;0
HI;Wrestling;285;316;406;348;362;415;412;410;456;456;321;408;498;538;562;592;620
ID;Adapted Bowling;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ID;Equestrian;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MO;Adapted Volleyball;;;;;;;;;;;;;;0;0;0;0
MO;Adaptive Strength Training;;;;;;;;;;;;;;;0;0;0
MO;Bass Fishing;;;;;;;;;;;;;;;;0;0
MO;Bowling;0;0;0;0;0;0;0;0;0;0;0;17;51;58;65;38;44
MO;Dance/Drill;;;;;;;;0;0;0;0;0;0;0;0;0;0
MO;Dance Team, High Kick;;;;;;;;0;0;0;0;0;0;0;0;0;0
MO;Equestrian;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MO;Figure Skating;;;;;;;;;;;;;;0;0;0;0
MO;Sailing;;;;;;;;;;;;;;;;;0
MO;Track and Field -- Indoor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MT;Adapted Basketball;;;;;;;;0;0;0;0;0;0;0;0;0;0
MT;Adapted Soccer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MT;Adaptive Handball;;;;;;;;;;;;;;0;0;0;0
MT;Archery;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MT;Football -- 8-player;0;0;0;0;0;0;3;0;0;2;0;0;5;1;1;3;1
MT;Native Youth Olympics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NE;Adapted Bowling;0;0;0;0;0;0;0;0;0;0;0;0;0;0;348;543;664
NE;Adapted Floor Hockey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NE;Cycling;;;;;;;;;;;;;;0;0;0;0
NE;Figure Skating;;;;;;;;;;;;;;;0;0;0
NE;Judo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NE;Mixed 6-Coed Volleyball;;;;;;;;0;0;0;0;0;0;0;0;0;0
NE;Tennis;1188;1181;1305;1313;1328;1302;1347;1460;1480;1410;1451;1395;1438;1510;1578;1570;1624
NV;Adapted Track;;;;;;;;0;0;0;0;0;0;0;0;0;0
NV;Dance Team, Jazz;;;;;;;;0;0;0;0;0;0;0;0;0;0
NV;Flag Football;0;0;0;0;0;0;0;0;0;0;612;996;1524;1678;1590;1816;1881
NV;Surfing;;;;;;;;0;0;0;0;0;0;0;0;0;0
NV;Swimming & Diving;944;950;1165;1206;1087;1054;1219;1219;1169;1144;1279;1336;1336;1391;1264;1316;1418
NV;Synchronized Swimming;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NH;Adaptive Corn Toss;;;;;;;;;;;;;;;0;0;0
NH;Badminton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NH;Decathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NH;Football -- 8-player;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NH;Tennis;847;843;897;1004;863;872;872;0;0;0;0;879;914;872;877;885;927
NH;Volleyball;1312;1419;1346;1408;1433;1371;1533;1595;1639;1584;1590;1629;1617;1602;1627;1667;1568
NH;Water Polo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NJ;Archery;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NJ;Baseball;15;46;0;39;105;0;68;71;117;59;78;0;9;9;38;21;44
NJ;Competitive Spirit* (Boys who cheer/Girls who cheer);;;;;;;;;;;;;;;;;0
NJ;Equestrian;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NJ;Track and Field -- Indoor;6395;7161;7984;8402;8037;9160;8702;8583;8444;8386;9746;10546;10483;10440;11078;11418;10870
NJ;Ultimate Frisbee;;;;;;;;;;;;;;;0;0;0
NM;Adapted Bocce - Indoor;;;;;;;;;;;;;;0;0;0;0
NM;Field Hockey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NM;Football -- 11-Player;77;77;0;0;0;0;0;0;0;26;27;30;53;52;181;63;76
NM;Mixed 6-Coed Volleyball;;;;;;;;0;0;0;0;0;0;0;0;0;0
NM;Sand Volleyball;;;;;;;;;;;;;;;0;0;0
NY;Adapted Bocce - Indoor;;;;;;;;;;;;;;0;0;0;0
NY;Adapted Soccer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NY;Archery;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NY;Judo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NY;Soft Tennis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NY;Volleyball;14689;14689;15153;15153;15153;15875;15875;15875;16350;15788;15788;15788;15788;15137;15229;15726;15333
NY;Water Polo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC;Adapted Football;;;;;;;;;;;;;;;;;0
NC;Adapted Track;;;;;;;;0;0;0;0;0;0;0;0;0;0
NC;Beach Volleyball;;;;;;;;;;;;;;;;0;0
NC;Competitive Spirit* (Boys who cheer/Girls who cheer);;;;;;;;;;;;;;;;;19360
NC;Crew;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC;Dance;;;;;;;;;;;;;;;;;0
NC;Roller Hockey;;;;;;;;;;;;;;0;0;0;0
NC;Softball -- Slow Pitch;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ND;Adapted Bowling;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ND;Adaptive Corn Toss;;;;;;;;;;;;;;;0;0;0
ND;Basketball;2940;2855;2777;2740;2682;2660;2547;2433;2454;2394;2361;2232;2245;2256;2244;2267;2152
ND;Competitive Spirit* (Boys who cheer/Girls who cheer);;;;;;;;;;;;;;;;;0
ND;Dance Team, Jazz;;;;;;;;0;0;0;0;0;0;0;0;0;0
ND;Figure Skating;;;;;;;;;;;;;;;0;0;0
ND;Flag Football;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ND;Lacrosse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ND;Riflery;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ND;Surfing;;;;;;;;0;0;0;0;0;0;0;0;0;0
ND;Weight Lifting;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OH;Adaptive Strength Training;;;;;;;;;;;;;;0;0;0;0
OH;Baseball;250;80;95;92;124;81;175;187;191;144;124;165;137;137;137;298;0
OH;Dance Team, High Kick;;;;;;;;0;0;0;0;0;0;0;0;0;0
OH;Dance Team, Jazz;;;;;;;;0;0;0;0;0;0;0;0;0;0
OH;Heptathlon;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0
OH;Rodeo;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
OH;Sailing;;;;;;;;;;;;;;;;;0
OH;Soft Tennis;0;0;0;0;12;195;47;0;0;63;96;30;61;61;61;33;0
OK;Adapted Soccer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OK;Baseball;13;153;15;10;2;0;0;0;0;0;71;43;15;37;30;29;11
OK;Bass Fishing;;;;;;;;;;;;;;;;0;0
OK;Decathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OK;Judo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OK;Kayaking;;;;;;;;0;0;0;0;0;0;0;0;0;0
OR;Adapted Softball;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OR;Adaptive Tennis;;;;;;;;;;;;;;;0;0;0
OR;Cycling;;;;;;;;;;;;;;0;0;0;0
OR;Dance;;;;;;;;;;;;;;;;;0
OR;Football -- 11-Player;50;0;0;0;0;0;0;0;0;68;28;43;31;28;39;46;59
PA;Adapted Bocce - Indoor;;;;;;;;;;;;;;0;0;0;0
PA;Adapted Soccer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PA;Football -- 8-player;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PA;Lacrosse;2432;3008;3008;3392;3872;4352;5056;5248;5376;5728;5856;6368;6624;6816;7168;7200;7328
PA;Mt. Biking;;;;;;;;0;0;0;0;0;0;0;0;0;0
RI;Adapted Volleyball;;;;;;;;;;;;;;0;0;0;0
RI;Air Riflery;;;;;;;;0;0;0;0;0;0;0;0;0;0
RI;Football -- 6-player;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RI;Lacrosse;240;268;453;504;631;888;967;899;909;940;969;1051;1058;1218;1164;1303;1325
RI;Sailing;;;;;;;;;;;;;;;;;0
RI;Water Polo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SC;Air Riflery;;;;;;;;0;0;0;0;0;0;0;0;0;0
SC;Football -- 9-player;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SC;Judo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SC;Team Tennis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SD;Adapted Track;;;;;;;;0;0;0;0;0;0;0;0;0;0
SD;Football -- 8-player;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SD;Track and Field -- Indoor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TN;Synchronized Swimming;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TN;Water Polo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TX;Judo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TX;Rythmic Gymnastics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TX;Skiing -- Cross Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TX;Soft Tennis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UT;Adapted Floor Hockey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UT;Ice Hockey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VT;Adapted Volleyball;;;;;;;;;;;;;;0;0;0;0
VT;Archery;0;0;0;0;0;0;0;0;5;0;0;10;0;0;0;0;0
VT;Squash;;;;;;;;;;;;;;0;0;0;0
VT;Surfing;;;;;;;;0;0;0;0;0;0;0;0;0;0
VT;Synchronized Swimming;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VA;Adapted Basketball;;;;;;;;0;0;0;0;0;0;0;0;0;0
VA;Adapted Soccer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VA;Adaptive Strength Training;;;;;;;;;;;;;;;0;0;0
VA;Heptathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VA;Lacrosse;1776;1804;1862;1967;2165;2153;2153;2174;2496;2623;2806;3258;3400;3684;3767;3748;3835
VA;Soft Tennis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VA;Team Tennis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WA;Adapted Track;;;;;;;;0;0;0;0;0;0;0;0;0;0
WA;Fencing;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WA;Rythmic Gymnastics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WA;Sand Volleyball;;;;;;;;;;;;;;0;0;0;0
WA;Softball -- Slow Pitch;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;487
WA;Track and Field -- Outdoor;9079;9058;8259;9456;9769;8698;8438;9993;10031;9900;9919;9988;10163;9907;11860;10837;11070
WA;Trap Shooting;;;;;;;;;;;;;;0;0;0;0
WV;Football -- 8-player;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WV;Football -- 9-player;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WV;Golf;42;34;3;2;2;0;0;0;0;1;0;16;0;;0;0;0
WV;Squash;;;;;;;;;;;;;;;0;0;0
WV;Team Tennis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WV;Ultimate Frisbee;;;;;;;;;;;;;;;0;0;0
WV;Unified Flag Football;;;;;;;;;;;;;;;;0;0
WI;Heptathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WI;Lacrosse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WI;Trap Shooting;;;;;;;;;;;;;;;0;0;0
WY;Decathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WY;Judo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WY;Sailing;;;;;;;;;;;;;;;;;0
AK;Competitive Spirit Squad;588;471;478;712;314;704;341;727;1083;686;304;1228;705;264;154;173;
AK;DANCE;;;;;;;;0;0;0;0;0;19;27;3;4;
CA;sailing;;;;;;;;0;0;0;96;89;96;156;211;143;
CO;Competitive Spirit Squad;5351;5521;5693;6023;5706;5637;5341;3867;4539;4750;5112;4769;4810;4830;4731;4825;
CT;sailing;;;;;;;;0;0;0;0;0;0;0;0;0;
FL;Pentathlon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
IN;Competitive Spirit Squad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
IN;RUGBY;;;;;;;;0;0;0;0;0;0;0;0;0;
